threshold,sensitivity,specificity,precision,f1,accuracy,youden,tp,fp,tn,fn
0.815,0.08552631578947369,0.9957507082152974,0.8125,0.15476190476190477,0.8344988344988346,0.0812770240047711,13,3,703,139
0.82,0.08552631578947369,0.9957507082152974,0.8125,0.15476190476190477,0.8344988344988346,0.0812770240047711,13,3,703,139
0.825,0.07894736842105263,0.9957507082152974,0.8,0.1437125748502994,0.8333333333333334,0.07469807663635009,12,3,703,140
0.83,0.07894736842105263,0.9957507082152974,0.8,0.1437125748502994,0.8333333333333334,0.07469807663635009,12,3,703,140
0.835,0.07894736842105263,0.9957507082152974,0.8,0.1437125748502994,0.8333333333333334,0.07469807663635009,12,3,703,140
0.84,0.07236842105263158,0.9957507082152974,0.7857142857142857,0.13253012048192772,0.8321678321678322,0.06811912926792907,11,3,703,141
0.845,0.06578947368421052,0.9957507082152974,0.7692307692307693,0.1212121212121212,0.831002331002331,0.06154018189950805,10,3,703,142
0.85,0.06578947368421052,0.9957507082152974,0.7692307692307693,0.1212121212121212,0.831002331002331,0.06154018189950805,10,3,703,142
0.855,0.06578947368421052,0.9957507082152974,0.7692307692307693,0.1212121212121212,0.831002331002331,0.06154018189950805,10,3,703,142
0.86,0.06578947368421052,0.9957507082152974,0.7692307692307693,0.1212121212121212,0.831002331002331,0.06154018189950805,10,3,703,142
0.865,0.06578947368421052,0.9957507082152974,0.7692307692307693,0.1212121212121212,0.831002331002331,0.06154018189950805,10,3,703,142
0.87,0.06578947368421052,0.9971671388101983,0.8333333333333334,0.12195121951219512,0.8321678321678322,0.06295661249440876,10,2,704,142
0.875,0.05921052631578947,0.9971671388101983,0.8181818181818182,0.11042944785276074,0.831002331002331,0.05637766512598774,9,2,704,143
0.88,0.05263157894736842,0.9971671388101983,0.8,0.09876543209876543,0.8298368298368298,0.049798717757566724,8,2,704,144
0.885,0.05263157894736842,0.9971671388101983,0.8,0.09876543209876543,0.8298368298368298,0.049798717757566724,8,2,704,144
0.89,0.05263157894736842,0.9971671388101983,0.8,0.09876543209876543,0.8298368298368298,0.049798717757566724,8,2,704,144
0.895,0.05263157894736842,0.9971671388101983,0.8,0.09876543209876543,0.8298368298368298,0.049798717757566724,8,2,704,144
0.9,0.046052631578947366,0.9985835694050992,0.875,0.08750000000000001,0.8298368298368298,0.04463620098404664,7,1,705,145
0.905,0.046052631578947366,0.9985835694050992,0.875,0.08750000000000001,0.8298368298368298,0.04463620098404664,7,1,705,145
0.91,0.039473684210526314,0.9985835694050992,0.8571428571428571,0.07547169811320754,0.8286713286713286,0.0380572536156254,6,1,705,146
0.915,0.039473684210526314,0.9985835694050992,0.8571428571428571,0.07547169811320754,0.8286713286713286,0.0380572536156254,6,1,705,146
0.92,0.03289473684210526,0.9985835694050992,0.8333333333333334,0.06329113924050632,0.8275058275058275,0.03147830624720438,5,1,705,147
0.925,0.02631578947368421,0.9985835694050992,0.8,0.05095541401273885,0.8263403263403264,0.024899358878783362,4,1,705,148
