threshold,sensitivity,specificity,precision,f1,accuracy,youden,tp,fp,tn,fn
0.71,0.07894736842105263,0.9943342776203966,0.75,0.14285714285714285,0.8321678321678322,0.07328164604144916,12,4,702,140
0.715,0.07894736842105263,0.9943342776203966,0.75,0.14285714285714285,0.8321678321678322,0.07328164604144916,12,4,702,140
0.72,0.06578947368421052,0.9943342776203966,0.7142857142857143,0.12048192771084337,0.8298368298368298,0.06012375130460712,10,4,702,142
0.725,0.06578947368421052,0.9943342776203966,0.7142857142857143,0.12048192771084337,0.8298368298368298,0.06012375130460712,10,4,702,142
0.73,0.06578947368421052,0.9943342776203966,0.7142857142857143,0.12048192771084337,0.8298368298368298,0.06012375130460712,10,4,702,142
0.735,0.05263157894736842,0.9943342776203966,0.6666666666666666,0.09756097560975609,0.8275058275058275,0.046965856567765085,8,4,702,144
0.74,0.05263157894736842,0.9943342776203966,0.6666666666666666,0.09756097560975609,0.8275058275058275,0.046965856567765085,8,4,702,144
0.745,0.05263157894736842,0.9943342776203966,0.6666666666666666,0.09756097560975609,0.8275058275058275,0.046965856567765085,8,4,702,144
0.75,0.05263157894736842,0.9943342776203966,0.6666666666666666,0.09756097560975609,0.8275058275058275,0.046965856567765085,8,4,702,144
0.755,0.046052631578947366,0.9957507082152974,0.7,0.08641975308641975,0.8275058275058275,0.041803339794244776,7,3,703,145
0.76,0.046052631578947366,0.9957507082152974,0.7,0.08641975308641975,0.8275058275058275,0.041803339794244776,7,3,703,145
0.765,0.039473684210526314,0.9985835694050992,0.8571428571428571,0.07547169811320754,0.8286713286713286,0.0380572536156254,6,1,705,146
0.77,0.039473684210526314,0.9985835694050992,0.8571428571428571,0.07547169811320754,0.8286713286713286,0.0380572536156254,6,1,705,146
0.775,0.039473684210526314,0.9985835694050992,0.8571428571428571,0.07547169811320754,0.8286713286713286,0.0380572536156254,6,1,705,146
0.78,0.039473684210526314,0.9985835694050992,0.8571428571428571,0.07547169811320754,0.8286713286713286,0.0380572536156254,6,1,705,146
0.785,0.039473684210526314,0.9985835694050992,0.8571428571428571,0.07547169811320754,0.8286713286713286,0.0380572536156254,6,1,705,146
0.79,0.039473684210526314,0.9985835694050992,0.8571428571428571,0.07547169811320754,0.8286713286713286,0.0380572536156254,6,1,705,146
0.795,0.039473684210526314,0.9985835694050992,0.8571428571428571,0.07547169811320754,0.8286713286713286,0.0380572536156254,6,1,705,146
0.8,0.039473684210526314,0.9985835694050992,0.8571428571428571,0.07547169811320754,0.8286713286713286,0.0380572536156254,6,1,705,146
0.805,0.039473684210526314,0.9985835694050992,0.8571428571428571,0.07547169811320754,0.8286713286713286,0.0380572536156254,6,1,705,146
0.81,0.039473684210526314,0.9985835694050992,0.8571428571428571,0.07547169811320754,0.8286713286713286,0.0380572536156254,6,1,705,146
0.815,0.039473684210526314,0.9985835694050992,0.8571428571428571,0.07547169811320754,0.8286713286713286,0.0380572536156254,6,1,705,146
0.82,0.039473684210526314,0.9985835694050992,0.8571428571428571,0.07547169811320754,0.8286713286713286,0.0380572536156254,6,1,705,146
0.825,0.039473684210526314,0.9985835694050992,0.8571428571428571,0.07547169811320754,0.8286713286713286,0.0380572536156254,6,1,705,146
0.83,0.03289473684210526,0.9985835694050992,0.8333333333333334,0.06329113924050632,0.8275058275058275,0.03147830624720438,5,1,705,147
0.835,0.03289473684210526,0.9985835694050992,0.8333333333333334,0.06329113924050632,0.8275058275058275,0.03147830624720438,5,1,705,147
0.84,0.02631578947368421,0.9985835694050992,0.8,0.05095541401273885,0.8263403263403264,0.024899358878783362,4,1,705,148
0.845,0.02631578947368421,0.9985835694050992,0.8,0.05095541401273885,0.8263403263403264,0.024899358878783362,4,1,705,148
0.85,0.02631578947368421,0.9985835694050992,0.8,0.05095541401273885,0.8263403263403264,0.024899358878783362,4,1,705,148
0.855,0.02631578947368421,0.9985835694050992,0.8,0.05095541401273885,0.8263403263403264,0.024899358878783362,4,1,705,148
