threshold,sensitivity,specificity,precision,f1,accuracy,youden,tp,fp,tn,fn
0.29,0.5,0.8470254957507082,0.41304347826086957,0.45238095238095233,0.7855477855477856,0.3470254957507082,76,108,598,76
0.295,0.5,0.8470254957507082,0.41304347826086957,0.45238095238095233,0.7855477855477856,0.3470254957507082,76,108,598,76
0.3,0.5,0.8498583569405099,0.4175824175824176,0.4550898203592814,0.7878787878787878,0.3498583569405098,76,106,600,76
0.305,0.5,0.8512747875354107,0.4198895027624309,0.45645645645645644,0.789044289044289,0.35127478753541075,76,105,601,76
0.31,0.5,0.8512747875354107,0.4198895027624309,0.45645645645645644,0.789044289044289,0.35127478753541075,76,105,601,76
0.315,0.4934210526315789,0.8512747875354107,0.4166666666666667,0.4518072289156626,0.7878787878787878,0.34469584016698973,75,105,601,77
0.32,0.4934210526315789,0.8512747875354107,0.4166666666666667,0.4518072289156626,0.7878787878787878,0.34469584016698973,75,105,601,77
0.325,0.4934210526315789,0.8526912181303116,0.41899441340782123,0.45317220543806647,0.789044289044289,0.34611227076189044,75,104,602,77
0.33,0.4934210526315789,0.8526912181303116,0.41899441340782123,0.45317220543806647,0.789044289044289,0.34611227076189044,75,104,602,77
0.335,0.4868421052631579,0.8526912181303116,0.4157303370786517,0.44848484848484854,0.7878787878787878,0.3395333233934694,74,104,602,78
0.34,0.4868421052631579,0.8526912181303116,0.4157303370786517,0.44848484848484854,0.7878787878787878,0.3395333233934694,74,104,602,78
0.345,0.4868421052631579,0.8526912181303116,0.4157303370786517,0.44848484848484854,0.7878787878787878,0.3395333233934694,74,104,602,78
0.35,0.48026315789473684,0.8526912181303116,0.4124293785310734,0.4437689969604863,0.7867132867132867,0.3329543760250484,73,104,602,79
0.355,0.47368421052631576,0.8526912181303116,0.4090909090909091,0.43902439024390244,0.7855477855477856,0.3263754286566274,72,104,602,80
0.36,0.47368421052631576,0.8541076487252125,0.4114285714285714,0.44036697247706424,0.7867132867132867,0.3277918592515283,72,103,603,80
0.365,0.47368421052631576,0.8541076487252125,0.4114285714285714,0.44036697247706424,0.7867132867132867,0.3277918592515283,72,103,603,80
0.37,0.4605263157894737,0.8541076487252125,0.4046242774566474,0.4307692307692308,0.7843822843822844,0.31463396451468606,70,103,603,82
0.375,0.4605263157894737,0.8541076487252125,0.4046242774566474,0.4307692307692308,0.7843822843822844,0.31463396451468606,70,103,603,82
0.38,0.45394736842105265,0.8555240793201133,0.40350877192982454,0.4272445820433437,0.7843822843822844,0.309471447741166,69,102,604,83
